514	10	42.49842386569948 -78.61899729823222,42.479174055444645 -78.68771254882859,42.499923347483666 -78.72756333818927,42.4534536486816 -78.79657754920134,42.44439968111728 -78.84756414689491,42.45966472198148 -78.91777681880723,42.4845287636887 -78.99279600927412,42.511422880450915 -79.05957545364737,42.53831873910474 -79.11262198786437,42.56521459775857 -79.16841510411251,42.601033493212974 -79.16360858555782,42.63685238866736 -79.12584308262814,42.67615710311883 -79.09975055333126,42.687020180056685 -79.05340198155392,42.709996217213664 -79.00705340977657,42.73979890923733 -78.95830157872189,42.75018996494861 -78.91195300694454,42.78074808821606 -78.8656044351672,42.80777307932724 -78.85333064671505,42.834798070438396 -78.8740158426379,42.892876218029414 -78.8934135782336,42.93688234523289 -78.97598270054806,42.97295929663028 -78.97881511326779,43.00903624802764 -79.03108600255001,43.06041801644407 -79.01455581054734,43.0760629542909 -78.96783856610858,43.05177740222788 -78.92250728763923,43.02558023544898 -78.89022861129507,43.02452650298432 -78.84250357976356,43.056118188756265 -78.80216157181047,43.071907313317865 -78.46613363424018,42.86463977011997 -78.46518870448222,42.86624219552789 -78.50089427088847,42.798560444556394 -78.50501414393534,42.79898664806386 -78.46312876795878,42.54273047313688 -78.46141215418925,42.49842386569948 -78.61899729823222
515	10	39.03018460838195 -84.33918717868153,39.033905365516404 -84.38568397020015,39.05042637444507 -84.42119443359377,39.07574409287981 -84.43620308325933,39.10106181131452 -84.43473224073739,39.12424805451375 -84.4579806364967,39.114534042167236 -84.50256381875136,39.09475570983455 -84.52210882784743,39.08486145891078 -84.55934715270803,39.078847088084984 -84.60543213545077,39.096090008437855 -84.63946095494714,39.107858071248735 -84.68230043521191,39.14519866433136 -84.72239333344532,39.14418637464028 -84.76111294066317,39.118113726449025 -84.81343172864706,39.31250014019843 -84.81631204006851,39.302405065442095 -84.67849139601083,39.32206149564846 -84.64504086914064,39.29337220223618 -84.25953629977528,39.26752788553094 -84.26022294528309,39.22450480330196 -84.30519822604481,39.20299847611163 -84.28923371798817,39.209275322061195 -84.26477197177235,39.03018460838195 -84.33918717868153
516	10	41.97705899611953 -80.52587050644388,41.880323196065774 -80.52971103412983,41.88995170585169 -79.62443290947198,41.99695467203497 -79.62387421875002,41.998494748390094 -79.76008593886866,42.273867118661116 -79.7621458753921,42.145542665295814 -80.07293479977875,42.15556455160496 -80.08228634623566,42.162371926485946 -80.06940374579005,42.17089650157495 -80.06561120114884,42.17267759950239 -80.08137205913204,42.17216854812437 -80.11014719306718,42.15588021075774 -80.13061860351564,42.11311092953569 -80.15782851425638,41.97705899611953 -80.52587050644388
517	10	35.197846910441086 -81.00319527806937,35.163898913324054 -81.00382842892213,35.14902856942931 -81.02094107196245,35.15072569146474 -81.04143344788679,35.13840035330712 -81.0522057973916,35.12497957138491 -81.04079151202632,35.11161693098976 -81.03718901551446,35.10062012514916 -81.04921009670966,35.08537145373722 -81.05677276691239,35.05937661157055 -81.05816519716166,35.041112751422204 -81.04996372953508,35.107959182337204 -80.92919067709454,35.00567569223061 -80.84694633002596,35.0326727201106 -80.81154699135755,35.039423967379285 -80.79842653667703,35.03718609795485 -80.78591853747218,35.034960844439055 -80.76364912109375,35.19335795643675 -80.57354144068063,35.26596962349068 -80.66194704981149,35.34422101674171 -80.69130114527047,35.41109553543245 -80.76648882837594,35.42392911103372 -80.76030901880563,35.49221586262148 -80.77266863794625,35.512339607233784 -80.88783883275687,35.50806048496822 -80.92559746252596,35.47471319429257 -80.9441300180763,35.45945261311291 -80.92351690652072,35.45562755566567 -80.94338838728368,35.43278607130769 -80.93991392078101,35.39350977924174 -80.95353686036765,35.38435341153049 -80.97803615750968,35.372766174964816 -80.97210311116874,35.36974876550654 -80.9519972723931,35.359243476453294 -80.92277192296683,35.33825010177822 -80.98242425145804,35.311967824169585 -80.99461220922171,35.28794738447168 -81.00954674901664,35.26616885190883 -81.01349496068656,35.22169966104292 -81.01280831517875,35.197846910441086 -81.00319527806937
518	10	35.91357633340892 -80.05150452655903,35.8968910933461 -79.5466283835973,36.244397727321555 -79.5301488914098,36.25325772525345 -80.0281585792934,35.91357633340892 -80.05150452655903
519	10	32.68105905673244 -79.85906515716982,32.65473231509838 -79.94161854561173,32.62378061367476 -80.0021992778037,32.57112861130242 -80.18378554687501,32.530051391103505 -80.26100169875889,32.47507490722773 -80.36019050689276,32.58149547455091 -80.38720571609082,32.68791604187412 -80.43619358153882,32.78514022090885 -80.43529235930981,32.8317768481407 -80.4279967507893,32.82808811045742 -80.19917213531079,32.86231814383643 -80.20294868560376,32.87542342844754 -80.1445838174397,32.87394804502452 -80.09926521392407,32.9133701782019 -80.06577148287693,33.01048013587037 -80.14488761511109,33.024958705463 -80.12733862957947,32.98477669585034 -80.08674749445368,32.87073811778033 -80.00083775581226,32.848919986221425 -79.88471561482709,32.881579751909385 -79.84869384776141,32.92844580813591 -79.82059562613006,32.936872249386994 -79.76989234692985,33.013309514344485 -79.7439083060109,33.08053401885425 -79.69595160884194,33.121445215596786 -79.65793341391611,33.14576937483624 -79.6258423365644,33.14842260917196 -79.57813967404854,33.14913114256429 -79.54865231776682,33.18280268339745 -79.54460924582844,33.2410497507212 -79.49807095351406,33.19527164234358 -79.44008780865818,33.17246526937494 -79.34090593333349,33.1981197929201 -79.23592597174661,33.19618590858389 -79.20235714297223,33.17586432364907 -79.20174729857285,33.13039989666966 -79.25729334806539,33.10325530775619 -79.31558597958929,33.05770353149812 -79.35190595486313,33.0088599176057 -79.34887042627099,33.01710373021968 -79.40322417377416,32.99210586589121 -79.47347952034295,33.022762509625174 -79.47940769394938,33.02650589265642 -79.53520935366225,32.99709931538827 -79.57814812230674,32.928979413522995 -79.62008034709561,32.93562165793264 -79.57210885917345,32.90277734142894 -79.5805360005167,32.8687515449633 -79.65625440162557,32.83241622362577 -79.69626723632814,32.80010091191147 -79.75744162201357,32.77783965518612 -79.82816610931826,32.739419089838826 -79.87691794037295,32.707928030162954 -79.87623129486514,32.68105905673244 -79.85906515716982
520	10	33.30774348745748 -82.35701787123355,33.30656573928296 -82.34422990722646,33.30712408901257 -82.33646263420735,33.30510804686095 -82.32845912465098,33.3040991622455 -82.31896420581018,33.29900312920957 -82.31009687334301,33.2918612612904 -82.3042899160937,33.28828689244467 -82.29589327340665,33.27731363075974 -82.29581482510991,33.26148693719236 -82.2916557279147,33.24954652552868 -82.26966345959056,33.29236679218491 -82.17970309203002,33.271030328307276 -82.1629648820225,33.26806332430009 -82.14073350795235,33.24787127438454 -82.12674187997607,33.23916376953657 -82.10176392387478,33.240092241297134 -82.08202041401591,33.24342635041655 -82.06322226748489,33.244520434996325 -82.04283686609438,33.23770539791968 -82.02519804673511,33.23202281292741 -82.00665861802418,33.23951539723304 -81.97266966538746,33.24786081142103 -81.95842177110035,33.26581906684732 -81.94855124192554,33.274808367246635 -81.93400294022877,33.28275227937825 -81.91848904328663,33.28213653356971 -81.90249234872181,33.27493976105613 -81.88625425534565,33.25985437262567 -81.87813520865757,33.25919177639963 -81.84386328296978,33.27493544494926 -81.83359377520401,33.282815887721746 -81.85317825960237,33.291352221656105 -81.8602239197703,33.305954999688026 -81.85825358579177,33.30522933099298 -81.87786778403688,33.31978550695376 -81.89179475620631,33.33739617840474 -81.8973849512754,33.36341417582951 -81.90018004880994,33.36725515722978 -81.91943038078034,33.381791801134085 -81.93454871082804,33.39938276038725 -81.94073458483626,33.412766895101676 -81.92460144762163,33.43779886228509 -81.9220280430768,33.457190844739586 -81.9207413408044,33.472615218402574 -81.9420706459182,33.49032855366361 -81.97987944321949,33.525248846185136 -82.0057136718749,33.54414072324796 -82.03154790053043,33.30774348745748 -82.35701787123355
521	10	41.30693738135314 -71.86786094080702,41.332812034384794 -71.70134900150367,41.346755426940476 -71.66590082624816,41.3586368745575 -71.61946632286765,41.36845648369847 -71.57028523745589,41.37415354505337 -71.52385073407538,41.371680050822995 -71.5063408699674,41.362198215043115 -71.50307910197591,41.353747094932004 -71.48059125976567,41.37569988022737 -71.47423958698903,41.39559163745256 -71.45964816811863,41.41445349472772 -71.44917662229511,41.43331535200287 -71.44282494951847,41.454244309334264 -71.37433185828479,41.44566583571575 -71.33527879411326,41.45149811472616 -71.2921058568948,41.44772913683898 -71.1755475801142,41.49729242698753 -71.1213883147708,41.54685571713609 -71.1221606900524,41.58555117971327 -71.12486435673941,41.61243333778354 -71.14336087010611,41.62439891359158 -71.14067866109121,41.62815177958748 -71.13593651555288,41.660293307488665 -71.13263203404654,41.67508795493825 -71.19664938417895,41.75372264881553 -71.26189305089224,41.77989965549092 -71.3279826810192,41.78416088161577 -71.33015728197802,41.78791010247078 -71.32924197815169,41.79361664436801 -71.33359118006933,41.7958676830926 -71.33845536611784,41.799398492312214 -71.34125961564291,41.80814734477261 -71.33908702634085,41.82308721383682 -71.34710146687735,41.82830473279008 -71.34438707135428,41.83569684385329 -71.33514954350699,41.84492950045811 -71.34214474461783,41.86261209536851 -71.33420540593374,41.88078527679097 -71.34053541920889,41.897935990253174 -71.3389690091442,41.89279486001976 -71.38137098388677,42.016144790934916 -71.3830892122914,42.00934923612143 -71.7950765169789,41.716048237972586 -71.78718009363905,41.42069703230263 -71.79850974451796,41.41716722257683 -71.80211463343397,41.420331256501434 -71.8170491732289,41.41409801537403 -71.83078208338515,41.41069688865354 -71.84365668665663,41.39688881740202 -71.84241214167372,41.390113552911835 -71.83921494852797,41.38333828842167 -71.83430114161268,41.370818511151825 -71.8333140886952,41.364558684490966 -71.83831372629896,41.357010498500046 -71.83816352259413,41.34642521465829 -71.8315116442372,41.3360419305377 -71.83831372629896,41.33094273344345 -71.8488923586537,41.30693738135314 -71.86786094080702
522	10	32.611580385700925 -85.07910022878195,32.616496577393974 -84.911262649636,32.583957905817144 -84.9086641052246,32.58827832489401 -84.71779515875517,32.5694555773109 -84.71369379041073,32.57115508917611 -84.68901156153447,32.55524254140554 -84.68857576481423,32.5323883383134 -84.69775300520348,32.517637275610234 -84.69045075340523,32.51446578692463 -84.71610748598187,32.50178235628933 -84.7541897385542,32.483370487134096 -84.76306298393331,32.45813983855967 -84.76432998250408,32.43291664163136 -84.76422369005923,32.42262285918891 -84.76966370789927,32.41696588643759 -84.78609005386431,32.42269977721022 -84.81313070439734,32.42720777505379 -84.84798593124458,32.41768510760842 -84.87924423650156,32.4079218224094 -84.90330869857803,32.39072909264429 -84.92946496648108,32.37722769750263 -84.9543116819745,32.385007761645774 -84.97379271061766,32.38727154476835 -84.98743725244447,32.39318698466245 -84.98498976482352,32.399247237611476 -84.98340067244504,32.40521613724891 -84.98253729027817,32.411620012398096 -84.98030061709574,32.41954674683676 -84.96637574443429,32.42399037035706 -84.96240726316682,32.430172782852964 -84.96530517391614,32.439558305415794 -84.96801053082163,32.446625445682045 -84.98410672086811,32.45202158551169 -84.99363555013446,32.45930037941058 -84.9962986152978,32.4661444981938 -84.99741712812028,32.472409282514754 -84.99475897859048,32.488333011320066 -84.99185923988477,32.50684341324929 -84.99153853134692,32.53345503947321 -85.02005693413713,32.55193644489195 -85.03314842721761,32.572691450291416 -85.06207799540982,32.58410982660425 -85.0759918192943,32.611580385700925 -85.07910022878195
523	10	43.27531149651239 -72.42977798754526,43.23630386069099 -72.60347236779603,43.297302600672275 -72.76068725585935,43.299303153798974 -73.2563914460485,43.55893817180869 -73.2479800385778,43.62296798486704 -73.31793204968619,43.60346434285936 -73.42633620923209,43.68137570281393 -73.40015784924674,43.77388135395683 -73.35136310284781,43.818779772670524 -73.36848632519889,44.101439273509506 -73.41500655835318,44.26552937758067 -73.32145110791373,44.46108507010388 -73.29381362622428,44.60669161562607 -73.36505309765982,44.870725667192865 -73.3567275208776,45.00232136175679 -73.33741561597037,45.013001630562705 -72.87335098559214,45.02196748578567 -71.44924820238901,44.75676585837071 -71.59825027758433,44.5968715072291 -71.54091537768198,44.42133015694933 -71.64837539965464,44.321810772722934 -72.03907669359995,44.08334778988015 -72.05864609057261,43.97635326963607 -72.12289036089732,43.845638224601174 -72.16516197497202,43.647539257572916 -72.31562317187144,43.50128368205988 -72.38368690783335,43.27531149651239 -72.42977798754526
524	10	33.51945922189191 -84.51891295066002,33.50340685672549 -84.51169619140626,33.51597929079613 -84.48886173756063,33.538302233427274 -84.4499786903254,33.607825104904535 -84.44427007686392,33.64302111548541 -84.3506708384025,33.964064160068524 -84.35341742043374,33.948116787684725 -84.27446714987877,33.96775164974375 -84.2648541127694,33.980973355315975 -84.24219481101159,33.996681120709916 -84.21438566794518,33.99996597254468 -84.16202894797448,34.026648375796505 -84.14683691611413,34.04013182481126 -84.12930599799279,34.053615273826 -84.09529558768395,34.09664004700108 -84.25903908362511,34.180594251169595 -84.25576678862694,34.1883930384286 -84.36124734034661,34.13771935711184 -84.38926837792519,34.12266491776652 -84.41151864280823,34.08250867617176 -84.43081411918524,34.02486972420987 -84.41299603706125,33.980888339668404 -84.39517795493725,33.93066011585574 -84.41306543921951,33.88270695212659 -84.45567216178301,33.84790816831015 -84.44332989318195,33.815391371418336 -84.50514533942464,33.51996189961928 -84.79767367629233,33.51945922189191 -84.51891295066002
525	10	31.458463815014394 -84.4547297552474,31.509004856332446 -84.46914931091146,31.53193436040444 -84.4653727606185,31.559545897650494 -84.45610304626302,31.589021380163192 -84.46228285583334,31.61849686267589 -84.45198317321615,31.637062090603063 -84.02526430808518,31.648617907515675 -84.00915945662615,31.648346864954583 -83.97969633573928,31.636110107792234 -83.99492780880928,31.623323718129683 -83.99243177057429,31.570450543646835 -83.99479907148702,31.569052017700994 -83.98068688021226,31.55923719968566 -83.97992831797524,31.558329730095032 -83.99489068568869,31.505568566592185 -83.99382475906236,31.50665889717017 -83.97353275821729,31.487768700425676 -83.97414748699589,31.489800304854484 -83.99460301877184,31.469805104732682 -83.99402768493815,31.45408418799515 -84.21357331970296,31.460280253919496 -84.21897601989787,31.461035649676383 -84.21893078796404,31.466477174582263 -84.22437872009277,31.458463815014394 -84.4547297552474
